@relation 'SRS 70-weka.filters.unsupervised.attribute.Remove-R19'

@attribute battery_power numeric
@attribute blue {0,1}
@attribute clock_speed numeric
@attribute dual_sim {0,1}
@attribute fc numeric
@attribute four_g {0,1}
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute talk_time numeric
@attribute touch_screen {0,1}
@attribute wifi {0,1}
@attribute price_category {0,1}

@data
1314,1,2.8,1,13,1,5,1,87,4,18,512,3411,17,18,0,0,1
1741,1,1.8,0,0,0,14,0.7,143,8,0,1895,3387,11,3,0,0,1
1322,0,2.3,1,1,1,35,0.1,157,1,3,708,3684,15,6,0,0,1
1627,0,0.9,1,9,1,32,0.1,180,6,16,1082,3206,12,16,1,0,1
1965,0,0.5,0,6,1,4,1,84,7,9,1660,3535,17,16,1,1,1
1775,1,1.5,0,3,0,41,0.1,163,1,7,1869,2343,19,14,1,1,1
1576,1,0.9,1,0,1,14,0.4,173,2,4,1386,3220,17,6,1,0,1
1695,0,2.3,1,1,0,34,0.4,84,5,10,1742,3296,17,14,0,0,1
1018,0,2.2,0,8,0,16,0.6,153,8,10,1433,3143,17,20,1,0,1
1614,0,1.9,0,8,1,55,0.3,188,3,17,1330,3914,17,13,0,0,1
1876,0,1.3,1,9,1,64,1,98,3,19,1211,3132,17,2,1,1,1
1829,1,2.1,0,8,0,59,0.1,91,5,15,1919,3142,16,5,1,1,1
838,0,0.5,0,1,1,13,0.1,196,8,4,1850,3554,10,19,0,1,1
808,0,2.3,0,3,0,45,0.8,161,1,9,1324,3431,15,13,1,1,1
1135,1,2,1,0,0,46,0.3,83,1,4,1846,3029,19,9,1,1,1
1653,0,0.5,1,2,1,37,0.9,176,4,6,1785,3955,19,18,1,1,1
1456,0,1.6,1,5,0,49,0.2,193,3,20,1427,3624,12,16,1,0,1
1945,0,1.2,0,3,0,26,0.7,112,6,5,1540,3322,18,20,0,1,1
1937,1,1.7,0,17,0,58,0.6,189,1,19,1767,3321,5,14,1,0,1
1451,1,0.5,0,5,1,57,0.6,181,8,12,1456,3038,15,18,0,1,1
1288,0,2.8,1,15,0,50,0.1,121,2,20,1809,3129,17,2,0,0,1
1348,0,1.3,0,0,0,43,0.4,116,5,6,501,3914,10,8,0,1,1
1512,0,0.6,1,1,1,54,0.4,134,3,2,1838,3366,7,11,0,1,1
1852,0,1.4,0,4,1,10,0.7,196,1,18,1163,3970,13,11,0,1,1
1546,1,0.5,1,3,1,6,0.2,101,1,4,1317,3521,15,9,0,0,1
1725,1,1.6,1,6,1,6,0.5,119,2,18,1307,3429,6,4,1,0,1
1880,0,0.5,0,0,1,7,0.6,104,4,1,1019,2968,9,3,1,0,1
1735,1,1.9,1,0,1,59,0.7,148,6,0,846,3230,6,9,1,0,1
1986,1,0.5,1,7,1,39,0.1,89,7,19,599,3476,11,17,1,0,1
1020,1,0.7,1,3,1,27,0.7,128,4,4,1482,3204,18,9,0,1,1
1446,1,2.8,1,0,1,18,0.3,178,8,1,1769,3340,8,16,1,1,1
1924,0,0.5,0,3,1,63,0.3,111,2,10,686,3423,13,19,0,0,1
1038,0,1.2,0,3,0,43,0.7,141,1,5,638,3709,11,12,1,1,1
1887,1,3,1,6,1,17,0.2,126,8,7,1798,3348,18,16,1,0,1
1551,0,1.1,0,4,0,51,0.1,88,5,6,1995,3844,11,4,1,0,1
1662,0,0.5,0,0,1,61,0.8,126,4,13,1509,3760,9,13,1,1,1
1334,1,2.4,0,5,1,42,0.6,115,5,14,1974,2542,10,8,0,0,1
1849,1,0.5,0,1,0,29,0.5,181,7,12,1986,3330,14,15,0,1,1
1095,1,2.6,1,0,1,44,0.7,103,4,5,1066,3209,13,8,1,1,1
1362,1,2.9,0,0,0,47,0.5,186,6,4,1042,3629,19,5,1,1,1
1732,0,0.8,0,2,0,61,0.3,172,5,3,656,3940,17,20,1,1,1
1520,0,0.5,0,1,1,24,0.7,199,5,8,1909,3233,13,4,0,1,1
946,1,2.6,1,17,0,5,0.1,166,3,20,1771,3720,15,4,1,0,1
869,0,1.3,1,3,0,34,0.1,104,2,4,539,3864,13,11,0,0,1
1395,1,2.8,0,0,1,55,0.6,118,3,1,1787,3373,11,16,1,0,1
1714,0,0.5,1,7,0,31,0.4,120,2,10,627,3707,5,19,0,1,1
1843,1,1.8,1,13,1,16,0.7,134,6,18,580,3213,15,15,1,0,1
1312,0,1.3,0,5,1,10,0.6,163,2,9,893,3941,6,13,1,1,1
1445,0,2.2,1,2,0,37,0.4,82,2,6,1393,3480,17,17,1,1,1
1776,0,2.2,0,2,0,20,0.9,82,6,16,1803,2671,15,12,1,1,1
866,0,0.5,1,5,1,46,0.5,179,8,7,1686,3825,12,2,1,1,1
1333,0,1.4,0,3,1,59,0.7,183,7,5,1301,3442,18,5,1,0,1
1814,0,1.4,1,1,1,9,0.4,141,2,2,786,3556,18,16,0,0,1
1992,1,0.6,1,11,0,2,0.1,141,1,14,895,3206,10,10,1,0,1
1370,0,1.4,0,5,1,6,0.2,158,6,8,1783,3703,13,11,1,0,1
1510,1,0.9,1,2,0,45,0.9,180,5,3,1752,3484,9,11,1,1,1
1692,0,2.1,0,4,1,2,0.9,106,1,17,1904,3779,9,7,1,1,1
1569,0,0.8,1,8,0,59,0.9,111,3,16,1383,3672,15,15,0,1,1
1494,0,1.9,0,2,1,47,0.4,129,2,9,1177,3202,13,14,0,0,1
664,1,1.1,1,1,1,51,0.1,110,7,4,1478,3629,19,6,1,1,1
1444,0,0.6,0,2,0,48,0.5,82,5,17,1554,2540,17,15,1,1,1
1722,0,2.6,0,8,0,18,0.8,177,2,16,1741,3271,14,15,0,1,1
1786,0,0.5,0,9,1,58,0.7,161,7,10,1671,2764,9,7,1,1,1
517,0,1.4,1,3,1,33,0.8,183,4,8,974,3704,17,11,0,1,1
1368,1,1.6,1,4,0,9,0.1,115,7,7,1145,2941,13,17,1,0,1
987,0,1.3,1,0,1,61,0.4,107,3,9,820,3963,9,20,0,1,1
1138,0,1.4,0,12,1,44,0.2,187,8,17,1138,3475,19,3,0,0,1
1470,1,1.7,1,6,0,45,0.1,121,1,9,1090,3259,10,14,0,1,1
1416,1,1.8,1,0,0,20,0.1,93,4,0,1578,3872,10,7,0,1,1
956,0,1.9,1,1,0,42,0.1,133,7,11,1614,3700,10,7,1,0,1
1564,0,1.5,1,1,0,42,0.7,108,2,2,1962,3376,7,7,1,0,1
1413,0,0.5,1,5,0,51,0.3,117,5,11,517,3383,16,2,0,0,1
1922,0,0.5,0,15,1,42,0.6,153,8,16,1882,3564,12,17,0,0,1
1149,1,2.2,0,4,0,30,0.2,106,6,5,1675,3755,17,8,0,0,1
1276,1,2.9,1,2,0,53,0.3,130,2,3,735,3798,19,8,1,1,1
1375,0,2.9,0,2,0,20,0.4,147,6,7,679,3847,8,12,0,1,1
623,1,0.9,0,1,1,3,0.1,102,8,7,1781,3537,16,3,0,1,1
1884,0,2.1,1,7,1,43,0.8,185,1,18,819,3619,14,7,1,1,1
1702,1,2.3,0,12,1,52,0.5,145,2,15,1491,2501,16,4,0,0,1
685,0,0.5,1,8,1,13,0.8,82,7,15,1203,3210,15,2,1,1,1
1809,0,0.5,0,6,0,23,0.7,123,6,19,1661,2784,12,20,1,1,1
902,1,0.7,0,3,0,3,0.3,134,7,9,1285,3411,12,15,0,1,1
1811,0,2.9,0,0,0,33,0.2,132,8,2,1553,2610,8,13,1,0,1
1358,0,2.5,1,0,0,20,0.6,135,7,0,1655,3406,5,11,0,1,1
610,1,1.6,1,9,0,52,0.4,90,4,19,1273,3472,10,12,1,1,1
1325,1,0.5,0,0,1,13,1,133,4,8,1915,3707,19,18,1,0,1
888,0,2.6,1,2,1,33,0.4,198,2,17,1683,3407,12,20,0,0,1
1403,0,2.7,0,2,1,26,0.1,164,5,3,1251,3371,13,9,0,1,1
1976,1,2.6,1,6,0,45,1,136,4,19,1933,2470,11,3,0,0,1
510,1,2,1,5,1,45,0.9,168,6,16,754,3919,19,2,1,1,1
1494,0,1.6,1,4,1,24,0.2,101,1,17,1190,3614,15,9,0,0,1
612,1,0.5,1,1,1,20,0.8,179,8,6,1487,3282,16,18,1,1,1
1563,0,1.7,1,10,0,16,0.1,151,7,13,572,3922,11,8,0,1,1
732,1,1.3,0,5,1,32,0.4,163,8,7,1836,3883,12,5,0,1,1
