@relation 'mobile_price_replacedwQuestionMark-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12,16'

@attribute battery_power numeric
@attribute blue {0,1}
@attribute clock_speed numeric
@attribute dual_sim {0,1}
@attribute fc numeric
@attribute four_g {0,1}
@attribute int_memory numeric
@attribute m_dep numeric
@attribute mobile_wt numeric
@attribute n_cores numeric
@attribute pc numeric
@attribute px_width numeric
@attribute ram numeric
@attribute sc_h numeric
@attribute talk_time numeric
@attribute touch_screen {0,1}
@attribute wifi {0,1}
@attribute price_category {0,1}

@data
664,0,1.5,0,5,1,6,0.9,164,2,19,1472,3774,11,18,0,0,1
1874,1,0.6,0,1,0,19,0.8,192,2,9,1418,1218,15,17,1,0,0
1928,0,2.6,0,5,0,5,0.8,162,5,16,1004,696,14,15,1,1,0
888,0,2.6,1,2,1,33,0.4,198,2,17,1683,3407,12,20,0,0,1
1077,1,1.7,1,1,0,58,0.8,86,7,13,1892,3902,9,3,0,0,1
1023,1,2.3,1,5,1,30,0.2,80,8,7,1744,2086,10,19,1,1,0
1426,1,0.8,0,2,1,42,0.6,84,3,10,1163,1356,15,16,0,1,0
831,0,1.7,1,7,1,26,0.7,177,5,11,621,1704,6,20,1,1,0
1496,1,1.3,1,0,1,6,0.5,85,3,9,1383,3571,16,11,1,1,1
1433,1,2.3,0,2,1,5,0.1,129,5,11,784,2132,18,19,0,1,0
1095,1,2.6,1,0,1,44,0.7,103,4,5,1066,3209,13,8,1,1,1
643,1,0.7,1,3,1,23,0.8,156,1,9,1400,2096,13,2,0,0,0
1142,1,1.1,0,0,1,6,0.5,198,4,0,1766,1273,19,6,0,0,0
730,1,0.5,1,3,1,27,0.1,112,5,10,846,3623,9,15,1,0,0
1901,1,0.5,0,5,1,41,0.6,131,2,17,1662,368,5,12,0,0,0
1510,0,0.6,1,1,0,32,0.7,135,3,8,1520,854,8,10,0,1,0
1924,0,2.6,0,0,1,59,0.9,136,6,0,1923,3646,10,16,0,1,1
1825,0,1.1,1,13,1,17,0.1,157,4,18,1773,3130,12,2,0,1,1
1275,1,0.5,1,3,1,5,0.2,152,1,9,501,3784,13,4,1,0,1
987,1,2.3,0,9,0,17,0.8,124,7,17,1274,3885,11,14,1,0,1
1538,1,2.3,0,6,1,13,0.2,121,7,7,986,1494,18,12,1,1,0
1965,1,0.5,0,4,1,29,0.5,149,5,13,676,2973,11,20,1,1,1
808,0,1.9,0,7,0,20,0.8,185,6,14,974,1471,13,11,1,0,0
712,0,0.5,0,6,0,27,0.5,86,2,11,1309,2001,11,12,1,1,0
1507,1,0.9,1,0,1,42,0.4,123,5,0,888,1486,15,19,0,0,0
912,0,0.7,0,3,0,47,0.9,182,3,6,794,1321,7,6,1,1,0
769,1,1.2,0,2,0,17,0.1,95,8,4,1454,1877,18,11,0,1,0
948,0,2.3,0,14,0,22,0.1,173,5,20,1654,3499,11,19,1,1,1
507,1,1.9,1,0,1,39,0.7,142,1,0,1084,2124,6,12,1,0,0
1384,1,2.8,1,15,0,60,0.1,82,3,18,1210,1221,18,15,0,1,0
1766,1,1.3,0,1,0,29,0.5,194,8,20,1306,2316,19,6,0,1,0
1407,0,1.8,1,5,1,16,0.2,170,4,6,1206,1068,6,8,1,0,0
614,0,2.9,1,3,1,24,0.2,94,4,7,603,1930,13,4,0,1,0
1972,0,2.9,0,9,0,14,0.4,196,7,18,952,1316,8,8,1,0,0
1039,0,0.5,1,8,0,47,0.2,130,8,9,1878,1742,18,15,0,0,0
511,1,3,1,5,1,34,0.9,125,8,13,1285,3265,14,14,0,0,0
1811,1,2.5,0,4,1,5,0.6,98,4,16,568,2700,13,8,1,1,0
1159,0,1.5,0,3,0,36,0.4,104,4,8,1206,2115,8,18,0,0,0
1848,0,1.3,1,7,0,12,0.1,178,2,19,533,3915,9,8,0,1,1
1988,1,0.5,0,0,1,16,0.1,94,8,1,696,3144,16,14,0,0,1
1469,0,0.5,0,3,1,58,0.5,150,7,8,1850,1571,17,2,0,0,0
1423,0,0.6,0,12,0,44,0.8,131,5,13,640,2253,10,9,0,0,0
1974,0,0.5,1,9,0,10,0.8,145,6,12,1496,1433,6,17,0,0,0
835,0,0.8,1,2,1,42,0.8,128,5,18,1378,2583,15,13,1,1,0
1429,0,0.6,0,8,0,42,0.9,151,5,9,1552,1817,6,16,0,0,0
947,1,0.5,0,1,1,51,0.1,144,2,15,887,2915,17,6,1,1,0
1446,1,2.8,1,0,1,18,0.3,178,8,1,1769,3340,8,16,1,1,1
1332,0,1.3,1,5,1,7,0.8,168,7,19,855,2790,19,10,1,0,0
1498,1,1.2,1,0,1,14,0.1,191,4,1,1167,577,14,12,1,0,0
1576,1,0.9,1,0,1,14,0.4,173,2,4,1386,3220,17,6,1,0,1
1398,0,1.6,1,8,1,26,0.8,150,1,12,1284,3488,14,11,1,0,1
1885,0,2.4,1,12,1,14,0.6,92,4,15,1517,1277,9,16,0,1,0
798,1,0.5,1,7,0,2,0.8,148,2,15,627,3593,14,3,1,0,0
1436,0,2.5,1,0,1,42,0.9,124,8,1,1836,2736,12,19,1,0,1
1998,1,1.2,0,8,0,31,0.6,196,8,19,1356,2311,17,18,1,0,0
1321,1,1.3,0,0,1,63,0.4,109,8,9,941,1464,7,16,1,1,0
1021,0,1.3,0,7,0,9,0.7,192,2,12,1793,1355,6,14,1,0,0
1339,1,2.3,1,0,0,40,0.1,123,2,1,1269,2382,6,7,0,1,0
1210,1,1.6,1,9,0,57,0.5,111,4,20,1039,1886,16,17,0,1,0
1949,1,0.5,1,2,1,31,0.1,145,5,9,1182,832,7,19,0,0,0
882,0,0.7,1,9,1,28,0.2,151,6,16,884,751,19,8,0,1,0
1549,1,1.5,1,0,1,27,0.4,113,5,7,1162,436,10,11,0,0,0
1991,0,2.2,1,1,1,42,0.7,82,1,13,613,722,6,10,1,0,0
796,0,0.5,0,2,0,12,0.5,114,1,8,518,1075,7,2,1,0,0
1012,0,0.5,1,4,0,39,0.1,161,4,6,1195,2802,8,10,1,0,0
1318,0,1.9,1,0,1,11,0.8,188,2,15,1591,1780,12,2,0,0,0
1708,0,0.8,0,8,1,14,0.9,197,4,16,1345,1247,19,16,0,0,0
598,1,0.8,1,8,1,62,0.1,117,8,9,764,3066,11,19,1,0,0
541,1,2.3,0,4,0,51,0.4,200,8,17,1226,403,11,12,0,0,0
818,0,0.5,1,2,1,23,0.2,192,5,17,1552,2518,19,3,1,0,0
1414,0,0.5,0,0,1,15,0.8,168,2,0,1233,1069,18,14,0,0,0
601,1,1.7,1,3,1,6,0.8,169,4,11,1827,2651,14,9,0,1,0
561,1,2.8,1,2,1,40,0.1,99,7,6,865,2974,15,19,0,1,0
1616,1,2.3,1,3,0,52,0.1,100,5,8,1133,657,7,2,1,0,0
1263,1,1.4,1,1,1,32,0.4,103,2,2,644,3372,18,10,1,0,1
1604,1,1.9,1,0,1,63,0.6,93,5,2,1156,1464,15,20,1,0,0
539,0,2,1,1,0,24,0.5,86,4,2,967,1326,7,3,1,0,0
1071,0,2.6,0,0,0,49,0.3,199,4,5,1970,3393,6,7,0,0,1
826,0,0.5,1,0,1,57,0.5,135,2,0,530,323,17,7,0,1,0
771,0,2.9,0,2,0,62,0.7,106,1,8,1781,1628,9,6,1,0,0
1811,0,2.9,0,0,0,33,0.2,132,8,2,1553,2610,8,13,1,0,1
1842,1,2.2,1,7,0,56,0.4,179,4,10,1227,3721,16,4,1,1,1
1420,0,2.8,1,1,0,50,0.1,100,8,8,1393,763,17,17,1,1,0
1763,0,0.5,1,12,0,10,0.2,184,3,19,1893,792,17,13,0,1,0
1163,1,1.9,0,6,0,2,0.9,133,5,20,1076,1568,14,19,0,0,0
1805,1,0.5,0,0,0,29,0.2,182,4,2,891,1276,19,17,1,0,0
610,1,1.6,1,9,0,52,0.4,90,4,19,1273,3472,10,12,1,1,1
1533,1,1.1,1,18,1,17,0.3,160,4,20,1393,2520,8,11,0,1,0
1924,0,0.5,0,3,1,63,0.3,111,2,10,686,3423,13,19,0,0,1
1801,0,0.5,1,6,0,52,0.9,120,6,10,1708,258,14,9,0,0,0
1726,1,1.9,0,1,1,42,0.6,106,5,3,1804,1868,16,6,0,0,0
794,0,2.5,1,15,0,14,0.6,197,3,19,1376,2171,19,18,0,1,0
1686,1,0.5,1,4,0,28,0.8,182,5,8,1073,780,11,5,0,0,0
1444,1,2.1,1,0,0,6,0.9,103,1,1,1340,712,17,10,0,0,0
1004,0,1.6,1,0,1,30,1,160,8,1,581,1012,7,13,1,1,0
1242,1,2.4,0,8,0,28,0.2,166,4,9,1796,318,11,19,0,0,0
539,0,1.5,0,6,1,26,0.2,137,6,8,1709,3948,18,15,1,1,1
717,0,1.1,1,2,1,14,0.1,99,8,6,1981,629,16,20,0,0,0
1540,0,0.7,1,0,1,29,0.1,157,7,1,831,1161,11,5,0,0,0
672,0,0.5,0,7,1,35,0.1,99,8,17,1267,1403,16,6,0,0,0
1325,1,0.5,0,0,1,13,1,133,4,8,1915,3707,19,18,1,0,1
950,0,0.5,0,6,1,55,0.1,124,8,7,1681,1305,6,4,0,1,0
948,0,1.5,1,6,0,18,0.3,119,4,7,1728,2926,17,9,1,1,0
1328,1,0.5,0,5,1,27,0.3,144,3,18,1156,2674,7,5,0,1,0
1447,0,0.5,0,3,0,40,0.7,184,2,5,1062,471,8,20,0,1,0
1973,1,0.5,1,3,0,21,0.8,95,8,7,507,1724,12,8,0,1,0
1731,1,2.3,1,18,0,60,0.5,171,4,20,1039,1220,9,20,1,0,0
1617,0,1.5,0,1,1,63,0.7,111,2,10,1079,2754,19,8,1,1,0
1791,1,0.5,1,1,1,33,0.5,110,5,4,682,594,17,16,0,1,0
851,0,2.3,1,7,1,54,1,101,2,9,1007,1005,12,14,0,1,0
856,0,1.9,1,0,1,14,0.6,115,1,7,1027,2439,6,12,1,1,0
714,1,0.5,0,1,0,30,0.3,145,4,2,1527,2302,12,10,1,1,0
951,0,0.5,0,6,1,15,0.6,81,2,17,935,1083,16,16,1,0,0
1303,1,2.1,0,6,1,10,0.4,109,8,15,1873,2219,9,15,1,1,0
1550,1,2.7,0,2,0,32,0.1,126,7,5,1619,1571,12,14,0,0,0
1759,1,1.4,0,10,1,15,0.4,101,4,13,1163,2107,18,16,1,0,0
1448,0,0.5,1,18,0,2,0.2,100,5,19,1144,593,9,18,1,1,0
1987,1,1.9,0,0,0,50,0.7,119,8,18,1925,857,12,6,1,0,0
908,0,2.1,0,1,0,44,0.6,95,5,2,941,3518,16,7,1,1,1
820,0,0.5,1,2,0,58,0.3,160,4,4,694,1284,17,17,0,1,0
904,0,2.7,1,4,0,19,0.6,147,6,7,1496,545,19,16,0,0,0
667,0,1.3,1,4,1,6,0.1,149,6,10,870,3566,9,12,0,1,0
1109,0,2.1,0,1,0,34,0.1,173,1,4,1103,2821,13,17,0,1,0
1333,0,1.4,0,3,1,59,0.7,183,7,5,1301,3442,18,5,1,0,1
1352,0,2.4,0,5,1,6,0.9,92,6,9,1299,1309,12,14,0,0,0
1600,0,2.5,1,1,0,19,0.6,88,6,9,1713,1179,10,18,0,1,0
1454,0,1.4,1,8,0,37,0.8,80,8,20,910,1713,16,19,0,0,0
1489,0,2.1,1,0,0,9,0.4,169,3,1,1759,1663,9,14,0,1,0
1823,0,2.8,1,11,0,10,0.6,81,8,19,1250,1812,5,19,1,1,0
1581,1,1,0,9,0,41,0.4,172,4,19,850,1384,19,2,1,1,0
1672,1,1.7,1,1,1,44,0.5,172,8,4,1435,1348,11,7,1,1,0
1283,1,0.7,1,0,1,27,0.2,80,4,6,1923,3957,17,6,0,0,1
630,0,2,0,9,1,14,0.5,180,8,13,1448,1212,12,12,0,0,0
659,0,2.2,0,0,1,24,0.7,151,8,2,1877,3925,8,10,1,1,1
1811,1,0.5,1,0,0,32,1,115,6,0,1132,348,17,18,0,1,0
688,1,2.5,0,9,0,40,0.2,109,5,20,1957,1382,12,8,1,0,0
514,1,2.9,1,5,0,18,0.7,141,2,8,1492,980,13,16,0,1,0
1933,0,2.8,1,1,0,16,0.5,154,3,9,1473,838,14,18,1,0,0
915,0,2,0,8,1,31,0.3,91,3,20,1316,378,11,9,1,0,0
1006,0,2.2,1,4,1,22,0.8,135,4,8,991,909,18,7,0,1,0
1134,1,0.9,0,2,1,13,0.4,92,4,19,903,3632,17,19,1,0,1
599,1,2.9,0,0,1,64,0.3,186,8,1,646,3396,5,7,0,0,0
973,0,0.5,1,5,0,53,0.5,196,5,7,588,1861,13,16,1,0,0
1180,1,2.5,0,0,1,27,0.1,90,6,1,540,348,7,19,1,1,0
1237,1,2.5,0,7,0,13,0.8,98,4,12,1004,2528,11,16,0,0,0
659,0,0.5,1,7,1,5,0.3,169,8,10,730,2190,16,16,1,0,0
1142,1,1.4,1,6,0,6,0.7,190,8,8,855,663,12,5,1,1,0
1002,0,2.7,1,16,1,11,0.4,185,6,18,512,961,10,19,0,1,0
1392,0,2.5,0,0,1,44,0.7,113,4,2,1098,1280,8,16,0,1,0
602,0,0.9,0,9,0,50,0.9,141,8,18,1717,2189,7,16,1,0,0
1249,1,0.5,0,3,1,55,0.8,140,3,8,1193,531,18,13,1,1,0
531,1,0.5,1,0,1,12,0.5,121,4,3,1657,2331,18,20,0,1,0
1450,0,2.1,0,1,0,31,0.6,114,5,4,1639,794,11,9,1,1,0
1342,0,2.8,0,1,0,50,0.1,173,1,8,620,2644,7,11,1,1,0
832,1,0.5,0,5,1,22,0.6,198,1,8,1431,1666,15,20,1,1,0
867,1,1.5,0,0,1,57,0.1,159,4,0,724,2157,8,18,0,0,0
1404,0,2.1,0,16,0,44,0.9,151,1,20,1880,1196,10,5,0,1,0
840,0,0.9,1,6,0,33,0.7,150,6,7,1591,2072,10,19,1,0,0
1368,0,0.5,0,10,1,42,0.2,91,1,20,925,1590,12,14,0,0,0
1927,0,0.9,1,3,0,11,0.4,190,8,12,1506,2916,16,18,1,1,1
1714,0,0.5,1,7,0,31,0.4,120,2,10,627,3707,5,19,0,1,1
1201,1,0.5,0,1,1,10,0.4,198,6,5,1723,726,11,3,1,0,0
1796,1,2.3,0,4,0,44,0.9,184,2,11,1363,3577,17,4,1,0,1
1147,0,0.8,1,11,0,28,0.7,158,6,13,1134,2627,18,15,0,1,0
776,1,1.7,0,0,1,20,1,146,4,9,1803,685,15,7,1,1,0
510,0,2.6,0,0,0,33,0.1,110,6,10,1897,1693,6,5,1,0,0
1045,1,1.2,1,3,1,40,0.1,175,6,7,1564,2137,11,12,0,1,0
1497,1,0.9,1,4,1,10,0.1,153,8,20,977,3696,9,3,0,1,1
1425,1,0.6,0,0,1,33,0.5,89,3,2,1648,3771,10,9,0,1,1
726,0,2.2,0,0,1,40,0.8,94,4,20,978,1342,16,4,1,1,0
1576,1,2,0,0,1,20,0.6,148,3,0,1551,1379,17,16,0,1,0
714,1,2.1,1,5,1,11,0.1,197,3,6,1857,1164,15,19,1,0,0
1595,0,1.9,1,1,0,63,0.9,88,1,20,1988,908,18,6,0,1,0
541,0,1,0,0,1,10,0.4,127,4,0,1873,1019,19,15,1,0,0
1617,1,2.6,0,14,0,29,0.9,113,6,20,676,3685,13,18,0,0,1
1154,0,1.1,1,2,1,5,0.2,98,1,13,1240,1470,12,12,0,0,0
1638,0,1,0,6,0,2,0.2,189,1,11,563,2299,19,9,1,1,0
1150,1,2.7,0,0,0,39,0.4,151,8,1,800,999,6,11,1,0,0
1254,1,2.3,0,0,1,44,0.2,149,1,10,1021,3011,7,12,1,0,0
1806,1,2,1,2,1,54,0.1,117,1,11,727,3142,13,6,0,1,1
603,0,1.5,0,8,0,12,0.7,114,6,20,1284,1543,7,19,1,0,0
1834,0,2.1,0,7,1,40,0.1,99,4,11,1987,3692,13,16,1,0,1
520,0,2.3,0,0,1,31,0.8,145,6,14,519,2753,13,17,0,1,0
565,0,0.6,1,1,0,50,0.1,158,2,8,703,2156,13,6,1,1,0
1689,1,0.5,0,11,0,9,0.5,150,5,15,675,2637,8,3,0,0,0
742,1,2.3,0,0,0,21,0.7,104,8,1,925,331,11,7,0,0,0
1143,0,1.2,1,1,1,22,1,125,3,6,1724,1214,12,16,1,0,0
761,1,0.5,0,9,0,3,0.8,196,7,15,1945,2248,19,15,1,1,0
959,1,1.3,1,0,0,36,0.4,196,5,14,1331,3073,19,8,1,1,1
772,1,1.2,1,7,1,8,0.6,134,7,8,1802,422,7,15,0,0,0
1015,1,0.8,0,5,0,12,0.5,102,3,14,679,2293,5,2,1,0,0
1824,1,1.9,1,9,1,2,0.7,103,1,14,1105,3958,12,19,1,0,1
1130,1,0.5,1,1,1,29,0.7,130,1,14,1327,432,6,10,1,1,0
1183,1,0.5,1,3,1,48,0.1,120,8,12,1010,1152,8,3,0,0,0
574,1,2,1,0,1,26,0.5,118,6,2,1364,1303,8,2,0,1,0
1472,0,3,0,4,1,20,0.3,169,2,6,892,797,6,11,1,0,0
1868,1,0.5,0,2,1,40,0.9,179,8,17,884,298,8,17,1,0,0
1375,0,2.9,0,2,0,20,0.4,147,6,7,679,3847,8,12,0,1,1
881,0,1,0,1,0,64,0.5,160,3,6,636,2110,18,6,1,1,0
1742,1,0.5,1,5,1,43,0.9,176,3,7,1407,1921,9,3,1,0,0
1225,0,0.7,1,6,0,60,0.1,107,2,15,1567,2423,17,6,0,0,0
1970,1,0.5,1,0,1,15,1,132,2,0,1684,1658,15,20,1,1,0
1186,1,0.5,1,2,0,21,0.4,160,8,4,584,2361,17,7,0,0,0
1762,0,0.7,0,7,0,60,0.1,157,4,10,790,1380,14,14,0,0,0
1731,1,1.4,1,4,1,4,0.5,163,6,18,1988,3892,5,4,1,1,1
852,0,1.8,1,5,1,8,0.8,160,5,9,1349,315,7,20,0,0,0
848,1,1.5,1,4,1,36,0.3,151,4,16,527,2289,10,19,1,1,0
1575,0,2.5,1,0,1,11,0.2,185,7,20,818,2182,7,17,1,0,0
1554,0,2.8,1,7,0,23,0.1,105,6,18,1492,2184,13,20,0,1,0
1972,1,1.6,0,0,0,48,0.5,92,8,2,804,2872,7,11,0,1,1
827,1,0.6,1,9,1,35,0.2,87,6,17,826,2367,5,15,0,1,0
1063,0,1.5,0,7,0,3,0.9,155,4,10,849,1919,12,20,1,0,0
1695,0,2.3,1,1,0,34,0.4,84,5,10,1742,3296,17,14,0,0,1
1343,0,2.4,1,5,1,14,0.9,81,8,10,1205,462,18,11,1,1,0
834,0,0.5,0,2,1,27,0.2,123,1,16,1463,1591,11,20,1,0,0
595,0,2.6,0,0,1,20,0.4,122,2,18,816,1593,19,2,0,1,0
1081,1,1.9,1,13,1,42,0.1,101,7,17,816,2456,7,7,0,0,0
911,0,1.4,1,3,0,14,0.7,199,4,4,1692,2933,16,11,1,0,1
844,0,2.2,1,1,1,22,0.9,197,7,2,1995,3154,14,7,0,0,1
1335,1,3,0,3,0,60,0.8,180,2,4,559,3615,5,9,0,0,1
1883,0,1.6,0,9,0,24,0.1,87,1,16,915,3563,17,3,0,0,1
1128,1,0.5,1,6,0,33,0.6,147,8,7,1226,1440,17,19,0,0,0
826,1,2.4,1,14,1,57,0.6,117,2,17,1183,1907,15,5,0,0,0
1650,0,2.3,0,0,1,38,0.7,89,1,1,881,324,14,2,1,1,0
1162,0,1,0,0,0,50,0.5,104,4,10,866,1404,10,15,1,1,0
1517,0,2.5,0,2,1,8,0.8,169,4,18,1645,2738,18,12,0,0,0
963,0,0.5,0,1,1,60,0.8,156,3,3,821,2722,12,16,0,0,0
1837,0,1,1,5,1,12,0.9,103,8,6,1539,2294,8,20,0,1,1
1028,1,2.8,0,1,1,30,0.1,193,1,10,1923,1424,18,13,0,1,0
1831,1,2.2,1,4,0,55,1,189,8,9,1790,1133,14,10,1,0,0
571,1,2,1,5,1,58,0.6,101,6,11,1536,555,19,11,0,1,0
1770,1,2.3,0,0,0,9,0.6,183,6,5,1373,3785,13,14,0,1,1
970,1,1.3,1,5,0,59,0.2,84,7,19,1786,3675,12,12,0,0,1
642,1,0.5,0,0,1,38,0.8,86,5,10,1775,435,9,2,1,0,0
622,1,1.9,1,12,0,11,0.8,193,8,14,1964,3183,5,4,1,1,0
600,1,1.8,0,9,1,6,0.8,199,2,15,1032,3495,17,7,1,0,0
1412,0,0.6,0,9,0,57,0.2,86,3,10,660,1853,15,18,0,1,0
733,0,0.8,0,7,0,16,0.4,138,4,12,1787,2648,12,19,1,0,0
1070,1,3,0,9,0,19,0.8,160,7,16,1614,2647,14,20,1,0,0
875,1,0.7,1,1,0,30,0.7,146,8,8,853,702,19,15,1,1,0
1994,1,0.7,0,5,0,5,0.4,189,2,7,1546,1836,12,18,0,0,0
823,0,1,1,9,1,18,0.2,182,5,16,1350,3894,13,9,1,0,1
1908,0,0.5,0,9,1,30,1,111,2,19,1046,2944,19,17,0,1,1
790,0,0.5,1,7,1,44,0.1,89,8,8,1437,3424,13,9,1,0,1
1330,1,1.8,1,1,0,40,0.5,177,1,5,892,2678,9,14,1,1,0
1660,0,0.5,0,2,1,15,0.7,100,8,8,569,2424,12,9,1,0,0
1776,0,2.2,0,2,0,20,0.9,82,6,16,1803,2671,15,12,1,1,1
1611,0,0.5,1,4,1,27,0.9,199,1,10,1011,3078,15,6,0,1,0
1410,1,0.5,1,0,1,15,0.3,92,3,1,1311,2304,18,18,1,0,0
1772,1,1.6,0,17,1,45,0.5,159,2,18,1405,1146,6,17,1,0,0
1280,1,1.3,0,0,1,39,1,108,7,1,588,2335,6,2,0,1,0
1712,1,0.9,1,2,0,23,1,155,7,19,663,1422,5,15,1,0,0
1562,1,0.7,0,0,0,55,0.1,140,8,1,1776,2096,15,3,0,0,0
891,0,1.9,1,1,1,18,0.1,153,6,3,1435,1303,17,4,1,1,0
1957,0,1.2,1,18,1,36,0.8,151,2,19,1727,1115,16,18,0,1,0
1110,0,0.6,0,1,0,42,0.9,192,5,2,1262,456,12,18,1,0,0
875,1,1.4,1,1,1,43,0.6,104,8,3,969,3396,14,18,0,0,1
1211,1,1.2,0,0,0,28,0.3,130,2,3,963,2750,6,14,1,0,0
769,0,0.5,1,12,1,54,0.2,112,4,19,1780,941,15,20,0,1,0
671,0,2.9,0,7,1,2,0.1,95,6,19,1617,2278,13,2,0,0,0
1872,0,0.5,0,5,1,26,0.5,172,4,10,1088,2273,8,8,0,1,0
1076,0,2.3,1,0,1,14,0.7,191,5,0,1718,2355,17,2,1,1,0
1325,0,1.9,0,2,0,50,0.1,146,1,10,695,2328,17,2,0,0,0
911,1,2.2,1,1,1,28,0.5,182,2,2,763,2638,8,13,1,1,0
1273,1,0.7,0,1,0,23,0.6,178,6,14,1399,558,8,13,0,0,0
1062,0,0.5,0,3,1,39,0.9,124,4,4,817,1345,16,11,0,1,0
1317,0,1.5,0,6,0,12,0.1,154,2,9,542,425,7,11,1,1,0
940,0,2.9,0,0,0,16,0.7,115,4,1,1090,2192,15,9,1,1,0
729,1,2,0,0,0,14,0.6,135,6,2,1055,3397,19,17,0,1,0
1494,0,2.4,0,6,1,3,0.9,93,7,17,1003,1208,14,17,1,0,0
1546,1,1.6,1,2,1,27,0.7,124,2,6,1491,267,12,16,1,0,0
1253,0,0.7,0,0,1,34,0.9,113,4,10,647,3518,7,8,1,1,1
895,0,0.5,1,6,0,16,0.3,164,8,14,1575,3122,7,4,0,1,0
793,1,1.9,1,0,1,43,0.3,124,8,2,1196,1050,11,3,1,1,0
1628,1,1.8,1,11,0,56,0.1,136,2,13,1713,3358,17,12,1,1,1
625,0,2.7,1,2,0,42,0.8,138,8,3,1771,2929,10,17,0,0,0
1110,0,1.5,0,2,1,12,0.3,153,8,5,1950,624,9,15,0,0,0
999,0,1.7,0,6,0,49,0.6,132,1,17,1970,1598,7,8,1,0,0
1856,0,0.5,1,0,1,24,0.1,155,5,1,1155,2052,17,10,1,0,0
1715,0,2.6,1,9,1,15,0.6,120,6,20,1849,1249,16,4,1,0,0
1897,1,1.9,0,2,1,54,0.3,154,2,7,738,412,17,2,0,0,0
1202,1,2.4,1,0,0,19,0.1,122,2,1,1742,595,19,3,0,0,0
1171,1,1.7,1,2,0,19,0.3,167,7,19,755,263,6,8,0,0,0
964,0,2,0,0,1,22,0.7,86,8,0,1234,2577,17,5,1,0,0
1973,1,2.4,1,6,0,46,0.1,193,4,10,851,639,6,3,0,1,0
1992,1,0.6,1,11,0,2,0.1,141,1,14,895,3206,10,10,1,0,1
546,1,2.6,1,5,0,26,1,159,5,15,1658,1550,7,3,1,0,0
1093,0,0.5,0,1,1,31,0.6,171,2,12,1420,1646,12,6,1,0,0
1880,1,2,0,11,0,35,0.1,200,4,14,1983,1930,17,15,1,0,0
1765,0,1.1,0,3,0,11,0.7,87,2,7,1175,3695,6,18,0,0,1
1640,0,0.5,1,1,1,36,0.9,87,8,11,1806,3235,6,10,0,1,1
1830,0,0.5,0,0,0,7,0.9,191,6,12,1583,2334,8,14,1,0,0
826,0,0.6,0,3,0,62,0.7,187,4,19,1615,1998,17,17,0,0,0
1864,0,2.2,0,0,1,7,0.1,142,1,2,1545,2258,10,10,0,0,0
586,1,0.6,0,16,1,42,0.3,121,7,17,1118,1869,12,7,1,1,0
1206,0,3,1,10,1,30,0.6,127,3,13,1713,1825,7,4,0,1,0
832,1,0.5,1,1,1,5,0.1,165,5,2,1944,3946,12,14,1,1,1
848,1,2.8,0,1,0,8,0.1,103,7,3,1294,436,10,15,1,1,0
1851,0,2.9,0,0,0,53,0.7,112,6,2,1175,2678,6,8,0,0,0
1166,1,0.5,0,7,0,59,0.5,80,1,11,638,3887,8,7,0,1,1
1776,1,2.1,1,10,0,35,0.1,172,4,16,623,1813,16,20,1,1,0
1254,1,1.2,0,2,1,27,0.2,134,2,10,1372,817,14,16,1,1,0
1494,0,1.6,1,4,1,24,0.2,101,1,17,1190,3614,15,9,0,0,1
984,1,2.2,1,0,1,39,0.5,119,8,18,1931,2013,11,16,1,0,0
1179,1,0.8,0,1,0,5,0.9,154,5,17,1429,543,8,18,0,1,0
513,0,1.9,0,8,0,27,0.4,174,8,13,710,3400,16,13,1,1,0
557,0,0.5,1,3,0,17,0.2,89,6,4,710,2623,17,16,0,0,0
744,0,1.7,1,0,1,33,0.5,105,4,2,1963,2700,9,19,0,0,0
1129,1,0.8,1,9,1,21,0.6,116,2,10,1702,1400,11,13,1,0,0
1148,0,2.3,1,0,1,58,0.3,170,5,20,688,3127,10,11,0,0,0
1793,0,2.7,0,12,1,44,0.7,175,5,17,1459,2803,19,6,1,1,1
1310,0,2.3,1,3,0,15,0.2,150,5,11,970,2518,18,5,1,1,0
1604,0,1.2,0,1,0,6,0.5,191,6,15,1042,3564,7,2,1,0,1
1676,0,1.6,0,2,0,37,0.2,145,1,3,1197,2515,14,4,0,1,0
1001,0,2.8,1,1,0,40,0.2,117,3,7,1836,3654,13,10,1,1,1
1086,0,2.7,0,0,1,24,0.1,135,8,19,1976,3930,17,18,1,1,1
1986,1,0.5,1,7,1,39,0.1,89,7,19,599,3476,11,17,1,0,1
634,1,0.8,0,5,0,41,0.2,192,1,12,1853,3242,18,4,0,1,1
502,0,0.8,0,7,0,52,1,82,6,8,1159,2666,5,20,1,0,0
1641,0,1.1,0,6,0,48,0.7,97,8,7,1994,1695,13,17,0,1,0
623,0,1.4,1,0,1,15,0.2,189,3,1,844,3510,14,18,0,1,0
962,1,1.1,1,3,0,17,0.1,161,8,20,1424,3438,14,20,0,0,1
1057,1,2.7,0,3,1,41,0.1,97,4,10,891,2033,16,2,1,0,0
1862,0,1.5,0,1,0,62,1,182,1,2,1046,1017,11,9,0,0,0
555,1,3,1,5,1,38,0.8,193,2,10,1970,1686,8,8,0,1,0
1000,0,2.7,0,1,1,58,1,135,5,12,833,862,7,20,0,0,0
841,0,0.5,0,6,1,11,0.3,81,5,14,675,957,6,11,1,0,0
